9.509658 17.939734 28.571430 20.632681 30.202925 27.394327 38.687393 24.233818 24.940464 25.004885 27.730183 25.523430 27.926493 26.422886 28.006708 26.175869 18.459450 19.662058 19.125511 18.100187 18.137039 17.418736 17.357468 16.654018 17.339474 15.915831 16.490910 15.997857 15.639351 15.042602 15.619895 12.190295 29.739147 27.765728 29.751625 29.100094 29.745943 28.998121 29.890427 19.667345 20.042391 19.795637 20.136829 18.007706 15.392221 21.516930 21.940590 21.482893 22.001999 21.244814 17.453146 17.110760 17.152754 16.289402 15.634021 14.335283 14.014329 14.496036 14.811909 15.360308 15.717061 15.357523 21.909769 17.457645
10.068830 16.305733 24.427481 15.745369 19.851116 16.560646 19.462395 15.467694 17.296648 15.693967 17.156086 13.369891 16.076906 15.047127 15.840277 15.059654 16.047197 15.136983 17.792734 16.957573 17.819027 16.835560 17.733871 17.003845 17.774321 16.934446 17.667809 13.582060 13.740132 19.486698 20.454136 19.272120 20.421829 19.863756 15.856162 15.433953 15.832450 14.698306 15.829402 17.241959 17.666018 17.988808 18.580315 18.150763 18.627514 16.402826 16.617292 18.921062 22.291132 21.772594 22.131252 21.830288 18.731277 17.164143 17.571228 17.287703 27.296194 26.410297 26.771122 27.083736 19.431587 18.306593 19.167255 15.430255
15.795968 19.966204 28.695976 21.430067 26.932249 20.850679 24.765064 20.690351 23.155005 20.921869 22.769049 21.099384 15.044528 17.297020 50.139278 47.044411 50.510681 47.683762 50.843204 47.552708 51.000851 47.232471 49.966057 49.125801 51.099163 48.924389 32.321720 34.601830 35.317062 34.740650 35.584785 30.303701 32.050179 30.748940 24.797735 28.334835 29.271608 28.566393 26.429012 29.588535 30.588099 29.914862 30.096786 21.886862 38.132648 37.494427 38.546394 37.978283 27.803883 27.254725 27.733091 28.595158 28.830257 28.648203 39.219330 39.216545 39.741089 37.608601 28.957796 28.695440 29.202431 35.418556 35.979656 31.322769
18.159248 21.400209 32.228287 22.086815 29.137262 24.109245 23.257626 20.262182 22.709017 20.043846 21.320007 19.181118 21.289661 19.669342 22.018980 20.572836 21.906775 20.746243 21.789186 20.768896 21.788338 18.934116 19.887526 19.083561 19.733902 17.278439 15.090796 22.685339 22.194321 22.572468 22.895390 22.079523 16.894226 16.406235 16.768507 16.396900 28.785679 27.622238 28.821131 28.150814 29.018322 27.639393 28.509640 21.031013 21.485622 20.851612 21.325394 20.913965 17.747532 17.407980 17.615629 27.335262 27.553574 27.259821 27.481482 23.676399 24.059456 23.644442 19.550333 18.927912 17.559286 19.175335 19.345263 16.132891
21.498152 24.085051 34.700886 27.095682 33.964867 28.166946 32.232536 19.883495 22.317364 19.610247 20.516108 20.102081 25.339201 23.543633 25.206112 23.626045 24.980484 23.742786 24.988697 23.731390 24.728155 23.774145 24.540899 23.727139 24.581160 23.651482 21.221201 20.491123 21.089951 19.035156 23.476789 30.951517 32.774166 31.876245 32.342133 22.233158 23.370113 28.337229 28.798395 28.524790 29.164951 23.965336 23.919931 22.913031 27.941769 31.736448 32.239914 31.003996 32.525890 21.675444 21.834164 21.344896 22.117821 20.983032 22.119514 21.617058 21.586885 21.557457 21.953808 29.573381 29.992357 29.546673 27.712101 21.345118
17.456528 19.734053 29.430925 20.708483 25.881243 21.288982 18.509209 16.114353 18.109884 16.180002 17.774412 13.518251 14.606849 12.705316 18.437901 17.022102 18.291222 17.253473 16.265383 12.866261 13.794873 15.401164 22.428482 24.241787 26.486046 24.615385 26.234320 16.416458 16.969143 16.457262 16.912695 16.044498 16.923359 27.322811 27.471178 27.300600 27.504101 27.241161 21.521957 22.182268 23.322544 22.836512 18.386095 18.327368 18.710209 18.261564 18.686712 27.212433 27.719200 26.968374 25.040516 23.451483 24.329290 23.739389 18.873150 19.102526 18.460020 21.949993 22.238091 26.417246 25.975365 25.793032 26.789141 16.285906
16.916832 21.174524 31.538191 21.197693 26.548935 21.726040 25.277582 21.825712 22.242756 19.937473 21.833084 18.334513 18.237043 16.907597 15.813346 13.691409 14.606617 31.623840 33.012081 31.735632 32.047688 31.528858 23.013613 23.186531 24.289742 23.405186 25.216284 24.477531 24.500957 24.139666 18.685251 17.587971 18.577299 28.764454 28.871294 28.279480 28.515030 22.416075 22.958887 22.377274 25.125589 24.531784 25.016476 26.625963 27.004040 25.163546 20.761703 18.074955 18.402369 23.138704 23.842033 20.432039 20.440376 18.841488 15.133161 42.486748 42.246670 41.879280 42.767632 42.066879 33.196877 32.872952 32.812214 20.694109
18.532259 19.153612 30.170891 20.959984 29.305706 23.954149 27.735645 24.101915 27.083975 24.232958 26.646164 18.815746 19.771276 18.593792 20.047377 14.798824 14.979585 14.573285 15.081294 13.704543 14.048475 14.681530 15.840678 16.049004 16.480934 15.557490 14.091887 17.393572 18.751736 18.304564 18.761284 22.302610 23.040106 22.655163 23.366497 29.544380 30.965380 30.135492 29.475456 22.875013 22.985033 22.172501 18.384239 18.199848 25.965755 25.430897 26.086557 21.868465 22.298613 21.584478 21.351955 26.300892 26.790535 26.366081 25.993084 25.214800 21.918961 27.594217 28.268629 26.915199 20.937466 20.132519 19.831327 14.867496
21.919893 24.795523 34.801872 25.467709 31.833755 25.520130 30.003906 16.197691 18.238110 16.258440 17.862101 15.814400 17.616959 13.283422 16.435074 15.354305 16.308651 22.512215 22.681747 22.515942 23.512260 16.431696 18.161192 17.356150 17.652739 14.397785 18.654583 20.186749 20.764238 19.804760 19.913237 29.081844 30.782434 29.116535 30.075974 24.523392 25.287140 24.424414 22.940239 21.958385 23.150558 20.474800 17.467932 25.759369 26.042727 24.789375 20.995729 19.752840 27.117079 26.457823 26.851246 28.902201 29.152304 26.975178 28.873035 24.823002 25.332651 21.731926 25.998446 25.101137 23.646992 23.803993 23.095980 17.708433
18.266144 19.652248 31.840796 21.965294 27.389639 22.321363 26.010218 22.506485 19.224993 17.170261 18.837379 14.497473 15.734630 14.586835 24.211853 22.673052 23.959743 22.284122 23.758121 17.141747 22.237389 21.700434 22.639624 21.956657 16.894701 16.144564 16.607998 16.081663 16.820507 16.492506 17.026680 16.531128 26.097111 25.262156 25.637209 19.037704 19.590893 19.792028 23.357992 23.401276 21.632496 19.137733 19.536989 19.404631 24.566881 24.276958 20.308613 20.015377 20.231899 23.396986 24.086962 24.822531 25.140636 24.746300 25.798935 25.426373 24.020821 23.824194 24.207457 21.084305 20.699043 22.115921 22.329042 15.397050
21.936590 30.374285 45.482933 31.511217 39.560562 31.717068 37.446808 32.551151 36.376163 19.863159 21.850554 19.892508 21.601210 19.985907 21.450117 19.927553 16.901329 15.586859 16.498713 15.527257 16.783932 19.116207 19.588263 19.044399 19.823950 19.228506 15.329496 18.900869 20.701527 19.943014 18.465261 17.422306 19.451382 19.898537 20.636255 21.714060 22.418646 20.082916 19.255274 19.058739 25.188988 24.705263 20.474253 20.038523 21.853815 22.892933 22.694452 23.415161 26.631155 26.018759 21.504038 24.113400 25.757462 25.429741 25.260014 26.062096 26.756281 25.297892 25.638041 24.464407 24.647703 23.504766 24.668848 19.010910
20.067938 13.711837 26.066298 18.593109 23.204521 18.815075 21.855881 18.882828 19.260592 17.215485 18.755827 16.228495 14.761043 13.329161 14.644938 14.571630 15.429478 24.910351 26.468225 26.232084 27.177137 20.038130 19.177696 18.820263 19.403151 23.471054 26.123848 25.440090 26.028803 23.462561 24.174240 22.900486 19.736395 18.862623 21.876692 24.654621 25.720083 22.678282 20.547367 19.857821 22.204357 21.353352 16.928614 16.719091 23.305489 23.121857 23.697985 24.493416 24.986099 22.991087 22.950560 23.129047 23.400097 22.442015 20.483576 21.427824 28.514851 28.256788 22.525717 22.295174 22.463678 22.038195 21.409679 19.230368
24.016743 25.982746 20.448959 24.912510 30.969086 24.879763 29.272217 19.593327 21.733643 19.635029 21.272221 18.211916 18.130995 15.767388 29.117208 27.551666 29.276371 27.290493 23.953239 21.382198 21.459496 17.742022 18.512901 16.686584 18.329868 18.599052 24.399290 33.766602 35.338402 34.094982 35.436237 24.688198 26.332966 25.721041 25.764555 21.242554 20.306938 19.582958 25.965723 24.694105 24.158596 19.979046 22.078907 22.035158 24.860392 24.934523 21.174582 20.881294 22.094950 22.113192 23.107210 22.858923 23.109415 22.703753 23.907951 23.901730 23.382339 24.127064 29.078716 28.741562 25.206297 23.592150 24.180273 20.234098
22.088007 23.323463 34.276970 23.859930 25.408709 20.678314 20.914511 18.129395 21.124741 18.951733 20.332760 18.907608 23.074142 21.732973 23.383369 21.775486 16.296703 15.513100 15.889046 16.807983 17.684959 17.041658 16.993484 11.102048 18.529894 19.785507 20.505432 19.164787 19.902266 20.126879 20.728550 23.827114 26.367983 26.455238 26.675117 19.884262 23.490648 23.535877 24.250626 25.284798 26.085674 20.848148 20.635071 22.753815 25.058577 24.467178 23.061863 22.518309 19.278315 23.813162 23.800125 22.153147 22.318228 22.141781 15.173745 29.012691 29.229641 22.089134 23.099848 23.038452 23.109261 18.449316 18.895235 13.677227
17.665731 18.692043 28.006029 19.968540 24.940248 20.184853 23.125366 18.749199 18.500080 16.556362 18.196777 16.588667 17.817118 16.492821 17.746010 16.577581 16.370256 19.480848 20.547251 19.590788 18.000723 18.497717 19.341827 21.045805 22.328697 21.500467 22.280867 29.300917 30.323414 28.972095 28.231812 22.761963 24.202835 27.721865 28.227880 27.344206 21.161972 20.973713 23.766260 23.748856 21.224449 23.235979 23.701969 21.816463 22.030672 23.689875 23.607895 22.738909 24.732414 24.817938 22.982491 24.164913 24.544821 19.479971 21.529755 22.743713 21.916513 20.088953 19.317345 31.981256 32.373131 26.517004 26.444317 19.817884
