xxx 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120 128 136 144 152 160 168 176 184 192 200 208 216 224 232 240 248 256
80 11.884865 14.118685 22.028454 25.139940 23.023239 20.360552 22.017988 22.685986 16.169302 26.489458 17.031052 28.035746 29.725307 31.069332 32.142544 22.478815 24.575285 24.831678 29.676735 30.023846 31.139046 31.125618 24.568623 28.360935 30.296883 31.145674 31.091043 22.842083 23.499907 26.121462 29.248997 28.095976
88 16.328514 20.840441 25.282169 27.114540 29.587883 30.230553 30.577225 30.871714 34.145321 30.756321 32.138947 28.472466 29.387754 29.729731 31.502354 21.212330 17.953659 29.563877 30.142059 28.922575 24.241241 23.430746 24.260939 22.638649 20.368361 33.333168 32.814701 33.882462 36.167187 37.815754 34.276333 31.571066
96 13.880354 20.309401 23.616236 26.652786 29.217073 24.971550 23.917782 24.021582 26.278606 28.230104 29.617001 31.396276 31.247940 27.200722 35.754189 18.337015 19.237892 24.101011 23.744743 24.513681 22.137737 23.871466 23.478737 21.007044 19.416153 19.868887 23.699114 22.067015 25.601772 24.727367 25.108034 23.890812
104 18.296169 24.036655 28.561228 29.956936 31.569395 33.180107 32.552464 32.791084 26.413664 27.737648 23.876657 28.528128 23.917315 51.532810 47.482647 43.595245 40.388664 27.899725 28.743893 30.999241 49.078533 50.836544 51.974010 39.708801 41.333206 45.242470 46.761909 47.396606 37.427563 38.320805 31.417238 28.112251
112 12.810982 19.465565 22.103445 22.362263 23.349142 24.757080 24.252735 19.099895 15.875266 24.646984 26.428217 27.472023 37.517197 38.764996 41.203640 26.919031 30.882999 31.615761 32.449322 32.821850 28.704521 29.737286 30.155334 29.069281 26.187111 26.338223 27.928978 28.314627 23.062840 23.375269 34.402596 33.380291
120 19.901352 26.307583 29.613871 31.953171 22.746212 20.051136 22.659410 22.361446 32.032162 30.505690 31.635418 31.091381 31.859276 34.417305 22.885571 23.421221 20.276230 32.784363 33.223373 28.681072 31.365671 32.471455 33.198647 29.553551 30.247519 28.611862 28.941389 29.983007 31.712893 31.120152 30.993254 33.423939
128 15.154654 21.887358 26.832039 29.408386 30.662355 32.544098 21.754173 23.998829 27.200001 28.898096 30.478579 30.792362 25.442499 30.412832 31.955713 22.186111 18.454985 25.067499 28.155514 29.370955 27.218586 30.944490 25.514624 23.700960 21.782505 25.551834 25.243008 28.682238 35.629551 20.743053 26.622169 24.339481
136 20.894341 17.739700 26.967440 31.511805 32.436665 29.887497 29.692114 26.928902 26.025688 28.134575 28.534046 28.681427 28.721109 42.069809 45.464413 32.026081 30.057055 31.569645 25.671124 27.142460 34.453205 36.615143 31.959894 22.097059 26.577431 24.500591 28.019424 35.386002 35.154232 27.504179 26.526907 39.437477
144 18.156029 27.243704 31.715151 34.659649 37.490238 34.650089 39.077343 25.100773 35.536201 46.375774 50.163864 37.329876 30.375935 41.619183 43.215031 30.293369 25.725946 25.796593 27.486912 28.665234 28.152493 24.881067 26.586502 22.255136 34.093338 34.728504 33.296684 36.626884 25.632027 26.406878 29.000366 25.529617
152 19.135353 23.229351 27.091757 28.112665 29.242510 27.013460 24.182653 23.178759 19.234648 36.419876 37.745602 41.295006 36.396641 38.285896 34.559910 25.070471 27.391266 29.215897 27.375904 33.213203 34.810837 35.195126 37.111809 30.557468 31.028748 24.342205 33.158161 34.483280 32.635654 36.127033 39.296501 31.036818
160 13.309763 16.216902 27.352375 31.811121 33.158905 34.939266 34.642746 36.011959 38.457458 30.516556 31.973917 32.440380 35.162994 40.217655 41.556679 28.787497 26.954075 23.692476 24.090296 23.834892 23.555861 25.147087 25.709299 24.730516 22.619164 30.848726 31.441906 32.399857 32.603626 26.262295 24.486275 24.538261
168 18.520611 24.241304 26.027445 26.446280 27.731981 28.288565 29.992121 30.416574 28.385799 24.205524 27.899429 29.822248 36.090225 38.480457 32.319595 23.388372 23.718052 31.409771 31.414938 29.762094 35.254986 36.525612 33.432869 28.596466 25.602600 38.064072 42.616936 33.006371 34.910522 39.099121 36.536522 16.697989
176 17.931738 20.708927 32.549896 37.033142 37.894283 39.981071 30.842649 23.306917 33.520523 36.981804 37.585701 34.574207 36.505505 22.499365 37.516220 26.589241 24.088465 23.056398 29.316755 31.992123 29.991076 36.109875 33.529133 29.032173 29.604074 31.363464 35.154507 29.949879 28.575367 25.603966 27.153734 17.308144
184 15.367376 22.903494 24.180683 27.833483 27.889681 26.942747 29.014709 23.820356 18.819332 21.716455 31.218088 30.896812 37.519775 38.975899 42.942993 27.719629 28.958481 31.150585 32.568764 29.735428 33.401352 33.363308 25.326733 24.508726 24.474548 31.685469 44.116192 30.867085 34.831505 24.446180 28.097462 23.591330
192 16.182049 17.700951 25.854233 32.606274 33.376793 34.741962 34.448288 18.156296 28.408237 33.859943 35.390419 36.893810 37.567696 33.713112 35.945179 25.893459 24.706089 24.255148 22.109808 23.751760 26.547829 29.734234 26.602953 13.314216 22.975620 24.944704 23.239862 25.405550 29.211056 29.545090 27.835438 26.738039
200 19.755575 16.587328 28.060129 16.679298 28.669115 17.792234 39.779644 44.772816 42.638771 47.808117 34.897709 37.761070 40.849541 36.648163 38.042194 28.741472 28.820641 25.014603 25.933031 33.729195 32.361546 21.816730 34.640743 28.600634 26.465729 28.847605 36.924866 40.191154 43.236607 40.675034 29.230976 32.950371
208 12.856370 26.666668 31.114435 32.630650 32.482235 36.155571 27.006725 27.073420 28.639694 19.341965 31.215815 35.116596 37.851776 29.110109 23.342279 29.094088 24.044453 15.640265 30.640537 33.432861 27.733833 18.603172 32.345142 27.523275 24.774244 27.565733 29.490423 34.525024 21.745304 35.556400 33.832516 28.373661
216 22.908085 28.727505 31.470543 33.901356 34.607300 28.492229 28.683949 33.031857 29.812843 25.063833 27.694317 33.813992 33.250244 37.190571 26.713142 30.057100 33.595348 34.401417 32.126690 31.601011 35.913387 37.660038 37.396534 38.986450 39.794003 36.736279 31.427435 34.520729 40.511990 37.980541 36.700424 28.851206
224 17.709259 24.275265 26.847782 29.360203 29.994642 27.962860 27.658590 29.748293 30.269367 24.330929 22.457029 22.502527 23.206566 40.390129 41.901508 34.420170 28.759008 27.142080 27.755651 27.291187 24.535318 31.657833 31.765396 26.297670 24.785686 26.303894 33.101891 34.773781 29.317924 18.421824 29.817513 28.254955
232 20.547482 22.407862 24.891962 25.512718 46.144505 48.381962 46.239090 47.771358 32.253635 35.105804 31.782833 36.144936 39.581493 39.060287 42.145874 29.026676 26.865313 25.795769 24.673704 49.036469 20.298822 41.503323 52.263420 38.887630 35.212078 28.729883 34.854744 32.981716 34.786114 42.137234 29.393410 31.177404
240 18.996735 26.460859 30.495554 26.698185 35.216434 32.657688 36.353798 36.598442 31.263470 28.439295 19.691883 27.392179 28.664255 27.267445 28.015682 28.497215 18.749556 28.842712 19.088142 46.796928 46.720551 43.601158 50.356762 29.574862 27.209782 31.602129 26.957310 28.001604 30.106777 32.466965 27.534060 28.177023
248 21.040150 24.910868 28.608418 26.056633 26.019728 22.049852 32.276276 34.614147 31.183428 19.738216 33.139584 35.523205 25.621521 39.146942 39.671116 26.126492 27.054008 30.311668 39.508915 38.245453 33.396450 34.301357 30.520741 28.635433 38.472103 41.439251 38.177708 34.927490 36.776508 45.718548 31.665087 18.865314
256 25.185230 33.066925 37.139576 42.483017 42.581505 38.382305 39.883156 42.762436 43.031590 41.062656 47.526688 52.210934 52.500641 56.638592 51.870941 45.894199 41.014938 44.936916 39.544098 43.780952 47.788303 35.887737 37.048618 32.885731 33.254356 36.613533 36.839859 34.816837 17.229071 28.249069 38.934959 32.675365
